C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_56_064.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_56_064.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_56_064.jpg,0,0,0,5.135109E-05
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_56_141.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_56_141.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_56_141.jpg,0,0.1568025,0,0.05646404
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_56_213.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_56_213.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_56_213.jpg,0,0.368883,0,0.2664066
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_56_285.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_56_285.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_56_285.jpg,0,0.5883435,0,0.6909624
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_56_361.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_56_361.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_56_361.jpg,0,0.809625,0,1.412292
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_56_431.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_56_431.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_56_431.jpg,0,1,0,2.106896
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_56_504.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_56_504.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_56_504.jpg,0,1,0,3.058802
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_56_584.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_56_584.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_56_584.jpg,-0.05,1,0,3.999996
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_56_663.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_56_663.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_56_663.jpg,-0.25,1,0,4.92653
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_56_739.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_56_739.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_56_739.jpg,-0.45,1,0,5.831006
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_56_814.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_56_814.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_56_814.jpg,-0.6500001,1,0,6.708768
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_56_893.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_56_893.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_56_893.jpg,0,1,0,7.548861
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_56_967.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_56_967.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_56_967.jpg,0,1,0,8.222671
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_57_042.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_57_042.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_57_042.jpg,0,1,0,9.123125
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_57_113.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_57_113.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_57_113.jpg,0,1,0,10.01743
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_57_189.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_57_189.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_57_189.jpg,0,1,0,10.68361
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_57_264.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_57_264.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_57_264.jpg,0,1,0,11.66429
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_57_346.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_57_346.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_57_346.jpg,-0.05,1,0,12.47792
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_57_427.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_57_427.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_57_427.jpg,-0.25,1,0,13.18221
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_57_500.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_57_500.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_57_500.jpg,0,1,0,14.16738
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_57_572.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_57_572.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_57_572.jpg,0,1,0,14.72521
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_57_652.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_57_652.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_57_652.jpg,0,1,0,15.58766
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_57_735.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_57_735.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_57_735.jpg,0,1,0,16.70552
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_57_817.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_57_817.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_57_817.jpg,-0.1,1,0,17.53272
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_57_889.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_57_889.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_57_889.jpg,-0.25,1,0,18.11367
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_57_970.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_57_970.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_57_970.jpg,0,1,0,18.88356
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_58_045.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_58_045.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_58_045.jpg,0,1,0,19.70229
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_58_117.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_58_117.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_58_117.jpg,0,1,0,20.51132
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_58_192.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_58_192.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_58_192.jpg,0,1,0,21.09781
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_58_259.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_58_259.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_58_259.jpg,0,1,0,21.89873
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_58_339.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_58_339.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_58_339.jpg,-0.05,1,0,22.69228
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_58_416.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_58_416.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_58_416.jpg,-0.25,1,0,23.44986
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_58_489.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_58_489.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_58_489.jpg,0,1,0,24.03149
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_58_558.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_58_558.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_58_558.jpg,0,1,0,24.8047
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_58_639.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_58_639.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_58_639.jpg,0,1,0,25.57226
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_58_715.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_58_715.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_58_715.jpg,0,1,0,26.33387
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_58_792.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_58_792.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_58_792.jpg,0,1,0,26.90105
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_58_870.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_58_870.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_58_870.jpg,0,1,0,27.65202
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_58_945.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_58_945.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_58_945.jpg,0,1,0,28.39689
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_59_015.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_59_015.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_59_015.jpg,0,1,0,29.13574
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_59_087.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_59_087.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_59_087.jpg,0,1,0,29.68601
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_59_161.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_59_161.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_59_161.jpg,0,1,0,30.19217
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_59_232.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_59_232.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_59_232.jpg,0,1,0,30.19014
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_59_302.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_59_302.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_59_302.jpg,0,1,0,30.18991
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_59_381.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_59_381.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_59_381.jpg,-0.2,1,0,30.18088
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_59_450.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_59_450.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_59_450.jpg,-0.35,1,0,30.16308
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_59_519.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_59_519.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_59_519.jpg,-0.5500001,1,0,30.13956
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_59_587.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_59_587.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_59_587.jpg,-0.7,1,0,30.12165
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_59_677.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_59_677.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_59_677.jpg,-0.9500002,1,0,30.09882
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_59_765.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_59_765.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_59_765.jpg,0,1,0,30.16973
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_59_838.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_59_838.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_59_838.jpg,0,1,0,30.1768
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_59_912.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_59_912.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_59_912.jpg,0,1,0,30.18286
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_00_59_982.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_00_59_982.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_00_59_982.jpg,0,1,0,30.18851
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_01_00_058.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_01_00_058.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_01_00_058.jpg,0,1,0,30.18989
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_01_00_128.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_01_00_128.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_01_00_128.jpg,0,1,0,30.19022
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_01_00_198.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_01_00_198.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_01_00_198.jpg,0,1,0,30.19033
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_01_00_266.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_01_00_266.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_01_00_266.jpg,0,1,0,30.1903
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_01_00_335.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_01_00_335.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_01_00_335.jpg,0,1,0,30.19046
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_01_00_405.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_01_00_405.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_01_00_405.jpg,0,1,0,30.1903
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_01_00_499.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_01_00_499.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_01_00_499.jpg,0,1,0,30.19028
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_01_00_566.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_01_00_566.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_01_00_566.jpg,0,1,0,30.19113
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_01_00_637.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_01_00_637.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_01_00_637.jpg,0,1,0,30.19006
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_01_00_717.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_01_00_717.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_01_00_717.jpg,0,1,0,30.19005
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_01_00_786.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_01_00_786.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_01_00_786.jpg,0,1,0,30.19077
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_01_00_865.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_01_00_865.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_01_00_865.jpg,0,1,0,30.18955
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_01_00_934.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_01_00_934.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_01_00_934.jpg,0,1,0,30.18985
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_01_01_008.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_01_01_008.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_01_01_008.jpg,0,1,0,30.18991
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_01_01_084.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_01_01_084.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_01_01_084.jpg,0,1,0,30.19034
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_01_01_154.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_01_01_154.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_01_01_154.jpg,0,1,0,30.1903
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_01_01_225.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_01_01_225.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_01_01_225.jpg,0,1,0,30.19002
C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\center_2021_04_23_11_01_01_303.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\left_2021_04_23_11_01_01_303.jpg,C:\Users\HP\PycharmProjects\IP\Cardata_BC\IMG\right_2021_04_23_11_01_01_303.jpg,0,1,0,30.19085
